# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 35K of event 'cycles'
# Event count (approx.): 1306201207621
#
# Children      Self  Command          Shared Object      Symbol                                          
# ........  ........  ...............  .................  ................................................
#
     0.14%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] rmap_walk
     0.14%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_page_copy
     0.14%     0.05%  java             [kernel.kallsyms]  [k] __mod_lruvec_state
     0.14%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_list
     0.13%     0.13%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_node_page_state
     0.13%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_page
     0.13%     0.04%  kworker/u97:7-e  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.13%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_page_states
     0.13%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] mpage_submit_page
     0.13%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] rmap_walk_anon
     0.13%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compaction_alloc
     0.13%     0.04%  kworker/u97:6+f  [kernel.kallsyms]  [k] __test_set_page_writeback
     0.13%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __es_insert_extent
     0.12%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.12%     0.01%  C1 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.12%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.12%     0.02%  C2 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.12%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.12%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.12%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.12%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] try_charge_memcg
     0.12%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ___slab_alloc
     0.12%     0.02%  C1 CompilerThre  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.11%     0.00%  kcompactd0       [kernel.kallsyms]  [k] buffer_migrate_page
     0.11%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] truncate_exceptional_pvec_entries.part.0
     0.11%     0.09%  java             [kernel.kallsyms]  [k] free_swap_cache
     0.11%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_misplaced_dst_page
     0.11%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_sched_timer
     0.11%     0.10%  kcompactd0       [kernel.kallsyms]  [k] copy_page
     0.11%     0.07%  Thread-5         [kernel.kallsyms]  [k] xas_store
     0.11%     0.02%  C2 CompilerThre  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.11%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_reserve_space
     0.11%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __xa_set_mark
     0.11%     0.02%  java             [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.10%     0.00%  kcompactd0       [kernel.kallsyms]  [k] split_map_pages
     0.10%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __getblk_gfp
     0.10%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_sched_handle
     0.10%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] update_process_times
     0.10%     0.01%  kcompactd0       [kernel.kallsyms]  [k] post_alloc_hook
     0.10%     0.09%  C1 CompilerThre  [kernel.kallsyms]  [k] __free_one_page
     0.10%     0.01%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.10%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] uncharge_batch
     0.09%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] add_transaction_credits
     0.09%     0.09%  kworker/u97:7-e  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.09%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_start
     0.09%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     0.09%     0.01%  kcompactd1       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.09%     0.00%  kworker/u96:0+e  [kernel.kallsyms]  [k] __xa_clear_mark
     0.09%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.09%     0.09%  kcompactd0       [kernel.kallsyms]  [k] clear_page_erms
     0.09%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] __count_memcg_events
     0.09%     0.01%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     0.09%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] new_slab
     0.09%     0.08%  C2 CompilerThre  [kernel.kallsyms]  [k] __free_one_page
     0.09%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] try_to_migrate
     0.09%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] kmem_cache_free
     0.09%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] numa_migrate_prep
     0.08%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] __find_get_block
     0.08%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_gen_update_size
     0.08%     0.03%  kworker/u97:6+f  [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk
     0.08%     0.00%  kworker/u97:7-e  [kernel.kallsyms]  [k] pagevec_lookup_range_tag
     0.08%     0.07%  kworker/u97:7-e  [kernel.kallsyms]  [k] find_get_pages_range_tag
     0.08%     0.02%  C1 CompilerThre  [kernel.kallsyms]  [k] page_remove_rmap
     0.08%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_find_conflict
     0.08%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __wake_up
     0.08%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.08%     0.02%  kworker/u98:1-f  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.08%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] unaccount_page_cache_page
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk_anon
     0.08%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] isolate_lru_page
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk_anon
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk
     0.08%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] scheduler_tick
     0.08%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.08%     0.03%  kworker/u97:7-e  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.08%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.07%     0.07%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.07%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] node_dirty_ok
     0.07%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_get_write_access
     0.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_copy
     0.07%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __wake_up_common_lock
     0.07%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] error_entry
     0.07%     0.06%  kworker/u97:7-e  [kernel.kallsyms]  [k] fscrypt_mergeable_bio_bh
     0.07%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] workingset_refault
     0.07%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] copy_page_from_iter_atomic
     0.07%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     0.07%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] xa_load
     0.07%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] try_to_migrate_one
     0.07%     0.07%  Thread-5         [kernel.kallsyms]  [k] xas_load
     0.07%     0.03%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_states
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.07%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __cond_resched
     0.07%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate
     0.07%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page
     0.07%     0.01%  kworker/u97:6+f  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.07%     0.05%  kcompactd0       [kernel.kallsyms]  [k] isolate_migratepages_block
     0.07%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.06%     0.01%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_list
     0.06%     0.06%  java             [kernel.kallsyms]  [k] up_read
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.06%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_queue_rq
     0.06%     0.00%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate
     0.06%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate_one
     0.06%     0.02%  kworker/u96:0+e  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.06%     0.04%  java             [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.06%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_find
     0.06%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] page_mapping
     0.06%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] memset_erms
     0.06%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] unlock_page
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __common_interrupt
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_common_interrupt
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] common_interrupt
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] putback_lru_page
     0.06%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_es_can_be_merged.isra.0
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_edge_irq
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_finish_plug
     0.06%     0.00%  java             [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.06%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.06%     0.06%  kworker/u97:6+f  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.06%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.06%     0.06%  pool-4-thread-1  [unknown]          [.] 0000000000000000
     0.06%     0.01%  kcompactd0       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.06%     0.01%  swapper          [kernel.kallsyms]  [k] menu_select
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_irq_event
     0.06%     0.05%  kworker/u96:0+e  [kernel.kallsyms]  [k] xas_load
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.05%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __put_page
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_process_cq
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_irq
     0.05%     0.00%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate_one
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] node_page_state
     0.05%     0.01%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.05%     0.05%  Thread-5         [kernel.kallsyms]  [k] xas_clear_mark
     0.05%     0.00%  VM Thread        [kernel.kallsyms]  [k] asm_exc_page_fault
     0.05%     0.01%  kcompactd1       [kernel.kallsyms]  [k] ptep_clear_flush
     0.05%     0.00%  kswapd0          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.05%     0.04%  kswapd0          [kernel.kallsyms]  [k] isolate_pages
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_migrate
     0.05%     0.01%  kworker/u98:1-f  [kernel.kallsyms]  [k] clear_page_dirty_for_io
     0.05%     0.01%  kcompactd1       [kernel.kallsyms]  [k] migrate_page_copy
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.05%     0.05%  kworker/u96:0+e  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.05%     0.00%  kworker/u97:7-e  [kernel.kallsyms]  [k] pagevec_lookup_range
     0.05%     0.01%  kcompactd1       [kernel.kallsyms]  [k] putback_lru_page
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __ptep_modify_prot_start
     0.05%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_handle_dirty_metadata
     0.05%     0.01%  java             [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.05%     0.00%  java             [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.05%     0.00%  kswapd0          [kernel.kallsyms]  [k] ext4_releasepage
     0.05%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_release_page
     0.05%     0.04%  C1 CompilerThre  [kernel.kallsyms]  [k] lru_gen_update_size
     0.05%     0.03%  Readahead Threa  [kernel.kallsyms]  [k] page_remove_rmap
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_complete_rq
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_end_request
     0.05%     0.00%  kcompactd1       [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.05%     0.00%  kcompactd1       [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.05%     0.02%  kworker/u97:7-e  [kernel.kallsyms]  [k] find_get_pages_range
     0.05%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] page_remove_rmap
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.05%     0.03%  C1 CompilerThre  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.05%     0.00%  kswapd0          [kernel.kallsyms]  [k] jbd2_journal_try_to_free_buffers
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_try_charge
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] radix_tree_lookup
     0.05%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] iov_iter_fault_in_readable
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] balance_dirty_pages
     0.05%     0.00%  kworker/u96:0+e  [kernel.kallsyms]  [k] __fprop_inc_percpu_max
     0.05%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mpol_misplaced
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_update_request
     0.04%     0.01%  kcompactd1       [kernel.kallsyms]  [k] __pagevec_lru_add
     0.04%     0.00%  kcompactd1       [kernel.kallsyms]  [k] lru_cache_add
     0.04%     0.02%  Readahead Threa  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __radix_tree_lookup
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] get_mem_cgroup_from_mm
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] up_read
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_stop_tick
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] update_blocked_averages
     0.04%     0.00%  VM Thread        [kernel.kallsyms]  [k] exc_page_fault
     0.04%     0.02%  kworker/u97:6+f  [kernel.kallsyms]  [k] clear_page_dirty_for_io
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __irqentry_text_end
     0.04%     0.01%  kworker/u98:1-f  [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.04%     0.03%  kworker/u96:0+e  [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] rcu_all_qs
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_endio
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mpage_end_io
     0.04%     0.00%  VM Thread        [kernel.kallsyms]  [k] do_user_addr_fault
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.04%     0.04%  kworker/u97:7-e  [kernel.kallsyms]  [k] mpage_process_page_bufs
     0.04%     0.01%  kworker/u98:1-f  [kernel.kallsyms]  [k] __test_set_page_writeback
     0.04%     0.04%  kcompactd1       [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.04%     0.00%  kcompactd1       [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.04%     0.01%  kworker/u96:0+e  [kernel.kallsyms]  [k] __fprop_inc_percpu
     0.04%     0.04%  java             [kernel.kallsyms]  [k] __mod_node_page_state
     0.04%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] remove_migration_pte
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_claim_free_clusters
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_wb_stats
     0.04%     0.02%  kcompactd1       [kernel.kallsyms]  [k] migrate_page_states
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_clear_mark
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] page_cpupid_xchg_last
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] __put_page
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] down_read
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_uncharge
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_journal_check_start
     0.04%     0.01%  java             [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.04%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2_journal_get_write_access
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_cancel
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] get_random_u32
     0.04%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_create
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] quiet_vmstat
     0.04%     0.01%  kworker/u97:7-e  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.04%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_tick_fair
     0.04%     0.04%  kworker/u98:1-f  [kernel.kallsyms]  [k] page_mapping
     0.04%     0.04%  Thread-5         [kernel.kallsyms]  [k] xas_start
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] task_numa_fault
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]  [k] free_unref_page
     0.03%     0.03%  kworker/u96:0+e  [kernel.kallsyms]  [k] xas_start
     0.03%     0.03%  java             [kernel.kallsyms]  [k] uncharge_page
     0.03%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] workingset_update_node
     0.03%     0.02%  kswapd1          [kernel.kallsyms]  [k] ext4_releasepage
     0.03%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_release_page
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] submit_bio
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] truncate_cleanup_page
     0.03%     0.00%  kworker/u96:0+e  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] submit_bio_noacct
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __submit_bio
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_charge
     0.03%     0.02%  Readahead Threa  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] vfs_statx
     0.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] find_vma
