# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 185956807552
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                                                        
# ........  ........  ...............  ...................  ..............................................................................................................................................................................
#
     0.33%     0.33%  kswapd0          [kernel.kallsyms]    [k] llist_add_batch
     0.32%     0.05%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_enter
     0.32%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] dequeue_task_fair
     0.31%     0.02%  swapper          [kernel.kallsyms]    [k] try_to_wake_up
     0.31%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] unix_destruct_scm
     0.31%     0.04%  swapper          [kernel.kallsyms]    [k] sched_clock_cpu
     0.31%     0.02%  mariadbd         [kernel.kallsyms]    [k] rmqueue
     0.31%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.31%     0.16%  swapper          [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.31%     0.22%  swapper          [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.31%     0.31%  mariadbd         [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.30%     0.30%  swapper          [kernel.kallsyms]    [k] __switch_to_asm
     0.30%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.30%     0.21%  mariadbd         [kernel.kallsyms]    [k] kfree
     0.30%     0.01%  mariadbd         [kernel.kallsyms]    [k] submit_bio_noacct
     0.30%     0.03%  mariadbd         [kernel.kallsyms]    [k] sched_clock_cpu
     0.30%     0.01%  swapper          [kernel.kallsyms]    [k] update_blocked_averages
     0.29%     0.14%  swapper          [kernel.kallsyms]    [k] refresh_cpu_vm_stats
     0.29%     0.01%  mariadbd         [kernel.kallsyms]    [k] wait_on_page_bit_common
     0.29%     0.05%  swapper          [kernel.kallsyms]    [k] clockevents_program_event
     0.29%     0.06%  kswapd0          [kernel.kallsyms]    [k] page_check_references.isra.0
     0.29%     0.04%  mariadbd         [kernel.kallsyms]    [k] gup_pud_range.constprop.0
     0.29%     0.27%  mariadbd         [kernel.kallsyms]    [k] _find_next_bit
     0.29%     0.04%  mariadbd         [kernel.kallsyms]    [k] skb_release_data
     0.29%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] dequeue_entity
     0.29%     0.29%  mariadbd         mariadbd             [.] crc32c_3way
     0.29%     0.06%  mariadbd         [kernel.kallsyms]    [k] submit_bio_checks
     0.29%     0.16%  mariadbd         [kernel.kallsyms]    [k] update_rq_clock_task
     0.28%     0.00%  mariadbd         [kernel.kallsyms]    [k] __lock_page_or_retry
     0.28%     0.28%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.28%     0.01%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_swapin_charge_page
     0.28%     0.00%  mariadbd         [kernel.kallsyms]    [k] io_schedule
     0.28%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     0.28%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] hrtimer_interrupt
     0.28%     0.11%  swapper          [kernel.kallsyms]    [k] need_update
     0.28%     0.00%  swapper          [kernel.kallsyms]    [k] quiet_vmstat
     0.28%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge
     0.28%     0.12%  mariadbd         [kernel.kallsyms]    [k] put_prev_entity
     0.27%     0.01%  mariadbd         [kernel.kallsyms]    [k] __ext4_mark_inode_dirty
     0.27%     0.11%  swapper          [kernel.kallsyms]    [k] get_next_timer_interrupt
     0.27%     0.03%  mariadbd         [kernel.kallsyms]    [k] pick_next_task_idle
     0.27%     0.01%  mariadbd         [kernel.kallsyms]    [k] lookup_swap_cache
     0.27%     0.27%  mariadbd         [kernel.kallsyms]    [k] native_sched_clock
     0.27%     0.02%  mariadbd         [kernel.kallsyms]    [k] free_swap_slot
     0.27%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __run_hrtimer
     0.27%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.27%     0.17%  mariadbd         [kernel.kallsyms]    [k] flush_tlb_func
     0.26%     0.02%  swapper          [kernel.kallsyms]    [k] find_busiest_group
     0.26%     0.26%  mariadbd         [kernel.kallsyms]    [k] __entry_text_start
     0.26%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] tick_sched_timer
     0.26%     0.26%  swapper          [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.26%     0.06%  swapper          [kernel.kallsyms]    [k] __hrtimer_start_range_ns
     0.25%     0.25%  swapper          [kernel.kallsyms]    [k] native_sched_clock
     0.25%     0.03%  swapper          [kernel.kallsyms]    [k] end_swap_bio_read
     0.25%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_map_blocks
     0.25%     0.14%  mariadbd         [kernel.kallsyms]    [k] mark_wake_futex
     0.25%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] tick_sched_handle
     0.25%     0.00%  mariadbd         [kernel.kallsyms]    [k] swapcache_free_entries
     0.25%     0.03%  mariadbd         [kernel.kallsyms]    [k] select_idle_core
     0.25%     0.00%  kswapd0          [kernel.kallsyms]    [k] rmap_walk_anon
     0.25%     0.25%  mariadbd         [kernel.kallsyms]    [k] save_fpregs_to_fpstate
     0.25%     0.22%  swapper          [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.24%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] update_process_times
     0.24%     0.05%  mariadbd         [kernel.kallsyms]    [k] default_send_IPI_single_phys
     0.24%     0.17%  mariadbd         [kernel.kallsyms]    [k] __update_idle_core
     0.24%     0.09%  mariadbd         [kernel.kallsyms]    [k] gup_pmd_range.constprop.0
     0.24%     0.01%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_actor
     0.24%     0.02%  swapper          [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     0.24%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] select_idle_sibling
     0.24%     0.01%  mariadbd         [kernel.kallsyms]    [k] file_update_time
     0.24%     0.00%  kswapd0          [kernel.kallsyms]    [k] __remove_mapping
     0.24%     0.11%  tclsh8.6         [kernel.kallsyms]    [k] refill_obj_stock
     0.24%     0.01%  mariadbd         [kernel.kallsyms]    [k] detach_tasks
     0.23%     0.00%  kswapd0          [kernel.kallsyms]    [k] page_referenced
     0.23%     0.11%  mariadbd         [kernel.kallsyms]    [k] plist_add
     0.23%     0.00%  mariadbd         [kernel.kallsyms]    [k] grab_cache_page_write_begin
     0.23%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] sock_wfree
     0.23%     0.01%  mariadbd         [kernel.kallsyms]    [k] skb_copy_datagram_iter
     0.23%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_do_activate
     0.23%     0.23%  mariadbd         [kernel.kallsyms]    [k] send_call_function_single_ipi
     0.23%     0.00%  kswapd0          [kernel.kallsyms]    [k] page_referenced_one
     0.23%     0.02%  mariadbd         [kernel.kallsyms]    [k] copy_page_from_iter_atomic
     0.23%     0.19%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_free
     0.23%     0.13%  mariadbd         [kernel.kallsyms]    [k] __check_object_size.part.0
     0.22%     0.00%  mariadbd         [kernel.kallsyms]    [k] __skb_datagram_iter
     0.22%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_task_fair
     0.22%     0.22%  mariadbd         [kernel.kallsyms]    [k] idle_cpu
     0.22%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] kfree
     0.22%     0.06%  swapper          [kernel.kallsyms]    [k] tick_irq_enter
     0.22%     0.00%  swapper          [kernel.kallsyms]    [k] irq_enter_rcu
     0.22%     0.04%  mariadbd         [kernel.kallsyms]    [k] path_put
     0.22%     0.03%  mariadbd         [kernel.kallsyms]    [k] refill_obj_stock
     0.22%     0.16%  mariadbd         [kernel.kallsyms]    [k] blk_mq_rq_ctx_init.constprop.0
     0.22%     0.00%  mariadbd         [kernel.kallsyms]    [k] touch_atime
     0.21%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] update_load_avg
     0.21%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_update_time
     0.21%     0.08%  swapper          [kernel.kallsyms]    [k] __update_blocked_fair
     0.21%     0.12%  mariadbd         [kernel.kallsyms]    [k] __kmalloc_node_track_caller
     0.21%     0.00%  mariadbd         [kernel.kallsyms]    [k] kmalloc_reserve
     0.21%     0.15%  tclsh8.6         [kernel.kallsyms]    [k] kmem_cache_free
     0.21%     0.21%  mariadbd         libc-2.28.so         [.] __memmove_avx_unaligned_erms
     0.21%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_fdatasync
     0.21%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_sync_file
     0.21%     0.15%  tclsh8.6         [kernel.kallsyms]    [k] __kmalloc_node_track_caller
     0.21%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] kmalloc_reserve
     0.20%     0.11%  mariadbd         [kernel.kallsyms]    [k] __cond_resched
     0.20%     0.00%  mariadbd         [kernel.kallsyms]    [k] __smp_call_single_queue
     0.20%     0.09%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc
     0.20%     0.20%  swapper          [kernel.kallsyms]    [k] _find_next_bit
     0.20%     0.17%  mariadbd         [kernel.kallsyms]    [k] up_read
     0.20%     0.20%  swapper          [kernel.kallsyms]    [k] __switch_to
     0.20%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __skb_datagram_iter
     0.20%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] skb_copy_datagram_iter
     0.20%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_read_actor
     0.20%     0.05%  swapper          [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.20%     0.01%  kswapd0          [kernel.kallsyms]    [k] scan_pages
     0.20%     0.00%  kswapd0          [kernel.kallsyms]    [k] isolate_pages
     0.20%     0.19%  mariadbd         [kernel.kallsyms]    [k] read_tsc
     0.19%     0.19%  mariadbd         [kernel.kallsyms]    [k] __const_udelay
     0.19%     0.19%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.19%     0.02%  mariadbd         [kernel.kallsyms]    [k] __delete_from_swap_cache
     0.19%     0.05%  mariadbd         [kernel.kallsyms]    [k] skb_copy_datagram_from_iter
     0.19%     0.19%  swapper          [kernel.kallsyms]    [k] __update_load_avg_se
     0.19%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] scheduler_tick
     0.19%     0.11%  swapper          [kernel.kallsyms]    [k] update_sg_lb_stats
     0.19%     0.00%  mariadbd         [kernel.kallsyms]    [k] lru_add_drain
     0.18%     0.14%  swapper          [kernel.kallsyms]    [k] asm_sysvec_reschedule_ipi
     0.18%     0.03%  mariadbd         [kernel.kallsyms]    [k] try_charge_memcg
     0.18%     0.10%  mariadbd         [kernel.kallsyms]    [k] irqtime_account_irq
     0.18%     0.15%  mariadbd         [kernel.kallsyms]    [k] drain_obj_stock
     0.18%     0.18%  mariadbd         [kernel.kallsyms]    [k] dput
     0.18%     0.18%  mariadbd         [kernel.kallsyms]    [k] update_min_vruntime
     0.18%     0.04%  mariadbd         [kernel.kallsyms]    [k] ext4_find_extent
     0.18%     0.00%  mariadbd         [kernel.kallsyms]    [k] clear_shadow_from_swap_cache
     0.18%     0.16%  mariadbd         [kernel.kallsyms]    [k] get_obj_cgroup_from_current
     0.18%     0.16%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_multi
     0.18%     0.02%  mariadbd         [kernel.kallsyms]    [k] lru_add_drain_cpu
     0.18%     0.00%  mariadbd         [kernel.kallsyms]    [k] file_write_and_wait_range
     0.18%     0.02%  mariadbd         [kernel.kallsyms]    [k] end_swap_bio_read
     0.18%     0.01%  mariadbd         [kernel.kallsyms]    [k] __pagevec_lru_add
     0.17%     0.01%  mariadbd         [kernel.kallsyms]    [k] xas_store
     0.17%     0.02%  mariadbd         [kernel.kallsyms]    [k] __block_write_begin_int
     0.17%     0.01%  mariadbd         [kernel.kallsyms]    [k] queue_work_on
     0.17%     0.17%  swapper          [kernel.kallsyms]    [k] llist_reverse_order
     0.17%     0.00%  mariadbd         [kernel.kallsyms]    [k] raw_spin_rq_lock_nested
     0.17%     0.02%  mariadbd         [kernel.kallsyms]    [k] __queue_work
     0.17%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] skb_copy_datagram_from_iter
     0.17%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] pick_next_task_fair
     0.17%     0.15%  swapper          [kernel.kallsyms]    [k] update_rq_clock_task
     0.17%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_entity
     0.17%     0.15%  mariadbd         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.17%     0.12%  mariadbd         [kernel.kallsyms]    [k] check_preempt_wakeup
     0.17%     0.17%  swapper          [kernel.kallsyms]    [k] nohz_balance_enter_idle
     0.17%     0.02%  swapper          [kernel.kallsyms]    [k] asm_sysvec_call_function
     0.17%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] unix_write_space
     0.17%     0.02%  mariadbd         [kernel.kallsyms]    [k] mempool_alloc
     0.16%     0.09%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_throttle
     0.16%     0.01%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages_ratelimited
     0.16%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.16%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] syscall_exit_work
     0.16%     0.05%  mariadbd         [kernel.kallsyms]    [k] update_rq_clock
     0.16%     0.16%  tclsh8.6         [kernel.kallsyms]    [k] copy_user_generic_string
     0.16%     0.16%  mariadbd         [kernel.kallsyms]    [k] copy_page
     0.16%     0.02%  mariadbd         [kernel.kallsyms]    [k] sock_poll
     0.16%     0.15%  mariadbd         [kernel.kallsyms]    [k] __get_user_nocheck_4
     0.16%     0.04%  mariadbd         [kernel.kallsyms]    [k] cpumask_next_and
     0.16%     0.00%  mariadbd         [kernel.kallsyms]    [k] rmqueue_bulk
     0.16%     0.15%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.16%     0.00%  mariadbd         [kernel.kallsyms]    [k] xas_find
     0.16%     0.00%  kswapd0          [kernel.kallsyms]    [k] __delete_from_swap_cache
     0.16%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_pci_setup_prps
     0.16%     0.16%  mariadbd         libpthread-2.28.so   [.] pthread_cond_signal@@GLIBC_2.3.2
     0.16%     0.00%  mariadbd         [kernel.kallsyms]    [k] put_swap_page
     0.16%     0.16%  mariadbd         [kernel.kallsyms]    [k] __calc_delta
     0.16%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] wake_up_q
     0.16%     0.03%  swapper          [kernel.kallsyms]    [k] __remove_hrtimer
     0.16%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_writepages
     0.16%     0.00%  mariadbd         [kernel.kallsyms]    [k] __filemap_fdatawrite_range
     0.16%     0.00%  mariadbd         [kernel.kallsyms]    [k] do_writepages
     0.16%     0.16%  swapper          [kernel.kallsyms]    [k] load_new_mm_cr3
     0.15%     0.15%  mariadbd         [kernel.kallsyms]    [k] __list_add_valid
     0.15%     0.11%  tclsh8.6         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.15%     0.15%  swapper          [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] __put_page
     0.15%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] try_charge_memcg
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] __find_get_block
     0.15%     0.00%  mariadbd         [kernel.kallsyms]    [k] __getblk_gfp
     0.15%     0.02%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_alloc_request
     0.15%     0.05%  mariadbd         [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.15%     0.15%  swapper          [kernel.kallsyms]    [k] rb_next
     0.15%     0.10%  mariadbd         [kernel.kallsyms]    [k] dma_pool_alloc
     0.15%     0.00%  swapper          [kernel.kallsyms]    [k] sysvec_call_function
     0.15%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_pci_complete_rq
     0.15%     0.11%  swapper          [kernel.kallsyms]    [k] irqentry_enter
     0.15%     0.01%  swapper          [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.15%     0.08%  swapper          [kernel.kallsyms]    [k] irqtime_account_irq
     0.15%     0.03%  mariadbd         [kernel.kallsyms]    [k] __find_get_block_slow
     0.15%     0.14%  mariadbd         [kernel.kallsyms]    [k] lookup_swap_cgroup_id
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] aio_read_events_ring
     0.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] aio_read_events
     0.14%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __check_object_size.part.0
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_start_request
     0.14%     0.04%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.14%     0.03%  swapper          [kernel.kallsyms]    [k] check_preempt_curr
     0.14%     0.14%  mariadbd         [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.14%     0.11%  mariadbd         [kernel.kallsyms]    [k] unix_poll
     0.14%     0.04%  mariadbd         [kernel.kallsyms]    [k] add_to_swap_cache
     0.14%     0.03%  mariadbd         [kernel.kallsyms]    [k] submit_bio
     0.14%     0.01%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages
     0.14%     0.03%  mariadbd         [kernel.kallsyms]    [k] bio_endio
     0.14%     0.05%  mariadbd         [kernel.kallsyms]    [k] refill_stock
     0.14%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     0.14%     0.14%  swapper          [kernel.kallsyms]    [k] calc_load_nohz_start
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] aio_read
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_overwrite_begin
     0.13%     0.06%  mariadbd         [kernel.kallsyms]    [k] blk_mq_get_tag
     0.13%     0.01%  mariadbd         [kernel.kallsyms]    [k] skb_release_head_state
     0.13%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_reserve_inode_write
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_mark_iloc_dirty
     0.13%     0.05%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_flush_locked
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_flush_irqsafe
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_wb_stats
     0.13%     0.01%  mariadbd         [kernel.kallsyms]    [k] create_empty_buffers
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] create_page_buffers
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] cpumask_next
     0.13%     0.02%  mariadbd         [kernel.kallsyms]    [k] alloc_page_buffers
     0.13%     0.11%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_complete
     0.13%     0.13%  kswapd0          [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.13%     0.13%  mariadbd         [kernel.kallsyms]    [k] update_irq_load_avg
     0.13%     0.13%  mariadbd         mariadbd             [.] _Z16dispatch_command19enum_server_commandP3THDPcjb
